id,created_at,updated_at,session_id
707,2025-01-20 19:30:49.979597+00:00,2025-01-20 19:30:49.979660+00:00,678ea45e157b9140b1322769
708,2025-01-20 19:30:53.952866+00:00,2025-01-20 19:30:53.952941+00:00,678ea42799859e8f36cd2784
709,2025-01-20 19:31:01.963871+00:00,2025-01-20 19:31:01.963943+00:00,678ea468f25651bb674827e8
710,2025-01-20 19:31:08.242785+00:00,2025-01-20 19:31:08.242821+00:00,678ea4736fe984e175919905
711,2025-01-20 19:31:15.287000+00:00,2025-01-20 19:31:15.287059+00:00,678ea47b7e980f55374718e1
712,2025-01-20 19:31:15.898289+00:00,2025-01-20 19:31:15.898345+00:00,678ea4765d56c6a275c5a12f
713,2025-01-20 19:31:26.024700+00:00,2025-01-20 19:31:26.024762+00:00,678ea48226d6c1e193322777
714,2025-01-20 19:31:34.497201+00:00,2025-01-20 19:31:34.497263+00:00,678ea48a584dfcce4c89974e
715,2025-01-20 19:31:34.963252+00:00,2025-01-20 19:31:34.963312+00:00,678ea48bb3128cc7f1d80dd3
716,2025-01-20 19:31:41.126935+00:00,2025-01-20 19:31:41.126995+00:00,678ea48e1e881331899fdcb9
717,2025-01-20 19:31:56.991930+00:00,2025-01-20 19:31:56.991991+00:00,678ea4a32cff2ee40bd41593
718,2025-01-20 19:32:02.989450+00:00,2025-01-20 19:32:02.989510+00:00,678ea4a888fc91839edd1aad
719,2025-01-20 19:32:12.062926+00:00,2025-01-20 19:32:12.062988+00:00,678ea4b488fc91839edd1ab0
720,2025-01-20 19:32:15.310525+00:00,2025-01-20 19:32:15.310585+00:00,678ea4b99fd7ed1eece5353f
721,2025-01-20 19:32:18.696915+00:00,2025-01-20 19:32:18.696975+00:00,678ea4b7973bfbc407fa8365
722,2025-01-20 19:32:20.757584+00:00,2025-01-20 19:32:20.757646+00:00,678ea4bb0223979c8b1aeaad
723,2025-01-20 19:32:22.105582+00:00,2025-01-20 19:32:22.105642+00:00,678ea4bb0223979c8b1aeaad
724,2025-01-20 19:32:29.785719+00:00,2025-01-20 19:32:29.785778+00:00,678ea478de6af4c1f36e7d18
725,2025-01-20 19:32:34.831776+00:00,2025-01-20 19:32:34.831837+00:00,678ea4cb3d49b4c31db7abb2
726,2025-01-20 19:32:36.355056+00:00,2025-01-20 19:32:36.355118+00:00,678ea4cd7a9d97bac296b191
727,2025-01-20 19:32:37.343211+00:00,2025-01-20 19:32:37.343266+00:00,678ea4b9b27edf6923344e61
728,2025-01-20 19:32:48.213947+00:00,2025-01-20 19:32:48.214006+00:00,678ea4d500cbabcd818f5083
729,2025-01-20 19:32:50.100201+00:00,2025-01-20 19:32:50.100262+00:00,678ea4b316ed8b7f5ad4160e
730,2025-01-20 19:32:53.452183+00:00,2025-01-20 19:32:53.452247+00:00,678ea4c48ac8cd03ef6e7c9e
731,2025-01-20 19:32:55.956193+00:00,2025-01-20 19:32:55.956254+00:00,678ea4dc13d2e8842b975d9f
732,2025-01-20 19:33:05.385499+00:00,2025-01-20 19:33:05.385561+00:00,678ea4e8f21bdf0c4e183a5c
733,2025-01-20 19:33:11.552292+00:00,2025-01-20 19:33:11.552356+00:00,678ea4db54cf02a076b4fc53
734,2025-01-20 19:33:11.765879+00:00,2025-01-20 19:33:11.765954+00:00,678ea4e988a47beccf43ebde
735,2025-01-20 19:33:16.865392+00:00,2025-01-20 19:33:16.865453+00:00,678ea4f7c4742cab1963ea19
736,2025-01-20 19:33:24.972208+00:00,2025-01-20 19:33:24.972269+00:00,678ea4fdb7fb33e78f4be0f7
737,2025-01-20 19:33:35.683424+00:00,2025-01-20 19:33:35.683486+00:00,678ea508169692eabdd0a2a0
738,2025-01-20 19:33:36.794332+00:00,2025-01-20 19:33:36.794394+00:00,678ea506cfdbf69ca2f73e48
739,2025-01-20 19:33:37.415847+00:00,2025-01-20 19:33:37.415922+00:00,678ea50649313ea8667d9032
740,2025-01-20 19:33:41.483833+00:00,2025-01-20 19:33:41.483909+00:00,678ea50fe042d4908f469bc8
741,2025-01-20 19:33:42.218236+00:00,2025-01-20 19:33:42.218265+00:00,678ea50b308c9a8acd4be199
742,2025-01-20 19:33:53.798195+00:00,2025-01-20 19:33:53.798260+00:00,678ea4e1e042d4908f469bb4
743,2025-01-20 19:34:07.669487+00:00,2025-01-20 19:34:07.669548+00:00,678ea51c907b7159a94fc3da
744,2025-01-20 19:34:15.560549+00:00,2025-01-20 19:34:15.560609+00:00,678ea52aa8d09e4a10f4fd0c
745,2025-01-20 19:34:25.211042+00:00,2025-01-20 19:34:25.211104+00:00,678ea5391e35c17c75bb21f2
746,2025-01-20 19:34:26.839079+00:00,2025-01-20 19:34:26.839141+00:00,678ea51d6c46dc2b97321d46
747,2025-01-20 19:34:28.388742+00:00,2025-01-20 19:34:28.388804+00:00,678ea5396d5dd31880b4fc21
748,2025-01-20 19:34:29.477276+00:00,2025-01-20 19:34:29.477336+00:00,678ea535cdfc26ac6e8d69d7
749,2025-01-20 19:34:31.790402+00:00,2025-01-20 19:34:31.790463+00:00,678ea53efb2df5d0322d9024
750,2025-01-20 19:34:33.725111+00:00,2025-01-20 19:34:33.725166+00:00,678ea542e397c41eb2eefc28
751,2025-01-20 19:34:39.555632+00:00,2025-01-20 19:34:39.555694+00:00,678ea54488a47beccf43ec0a
752,2025-01-20 19:34:40.145524+00:00,2025-01-20 19:34:40.145586+00:00,678ea53fd7c6be645eb5887e
753,2025-01-20 19:34:41.641537+00:00,2025-01-20 19:34:41.641595+00:00,678ea54bd4c8a5bfa4304690
754,2025-01-20 19:34:47.538300+00:00,2025-01-20 19:34:47.538345+00:00,678ea490556803155f944833
755,2025-01-20 19:34:51.451486+00:00,2025-01-20 19:34:51.451546+00:00,678ea552a9b4151da68008f2
756,2025-01-20 19:34:51.956757+00:00,2025-01-20 19:34:51.956817+00:00,678ea553c4742cab1963ea48
757,2025-01-20 19:35:04.322221+00:00,2025-01-20 19:35:04.322283+00:00,678ea5512bb6c1ea33afdd71
758,2025-01-20 19:35:09.949641+00:00,2025-01-20 19:35:09.949700+00:00,678ea5659b477e985a7ec473
759,2025-01-20 19:35:14.299279+00:00,2025-01-20 19:35:14.299339+00:00,678ea56899a0cbf9b7919918
760,2025-01-20 19:35:16.685732+00:00,2025-01-20 19:35:16.685785+00:00,678ea56ae397c41eb2eefc34
761,2025-01-20 19:35:20.769931+00:00,2025-01-20 19:35:20.769972+00:00,678ea5709e601e9675fd25f3
762,2025-01-20 19:35:28.896591+00:00,2025-01-20 19:35:28.896654+00:00,678ea572b3128cc7f1d80e0d
763,2025-01-20 19:35:32.082800+00:00,2025-01-20 19:35:32.082863+00:00,678ea57c9fd7ed1eece53578
764,2025-01-20 19:35:40.618698+00:00,2025-01-20 19:35:40.618753+00:00,678ea3c6494f69ac21099923
765,2025-01-20 19:35:48.095861+00:00,2025-01-20 19:35:48.095940+00:00,678ea57cbf059367a142cf49
766,2025-01-20 19:35:48.325221+00:00,2025-01-20 19:35:48.325283+00:00,678ea5899f6fcb4632fa839b
767,2025-01-20 19:35:49.532341+00:00,2025-01-20 19:35:49.532402+00:00,678ea589de579cb38727d12a
768,2025-01-20 19:35:51.143906+00:00,2025-01-20 19:35:51.143968+00:00,678ea58c907b7159a94fc405
769,2025-01-20 19:36:06.743355+00:00,2025-01-20 19:36:06.743416+00:00,678ea5379693124570e39b99
770,2025-01-20 19:36:07.081232+00:00,2025-01-20 19:36:07.081293+00:00,678ea59e7821842d60491069
771,2025-01-20 19:36:08.383572+00:00,2025-01-20 19:36:08.383631+00:00,678ea59e8f9a39e0b839f73c
772,2025-01-20 19:36:09.163640+00:00,2025-01-20 19:36:09.163701+00:00,678ea596584dfcce4c8997ba
773,2025-01-20 19:36:09.326846+00:00,2025-01-20 19:36:09.326919+00:00,678ea596584dfcce4c8997ba
774,2025-01-20 19:36:12.292571+00:00,2025-01-20 19:36:12.292634+00:00,678ea5a78ac8cd03ef6e7cf0
775,2025-01-20 19:36:15.372042+00:00,2025-01-20 19:36:15.372102+00:00,678ea4e8f21bdf0c4e183a5c
776,2025-01-20 19:36:21.330129+00:00,2025-01-20 19:36:21.330191+00:00,678ea5a9b4b9c1bc0ecf7501
777,2025-01-20 19:36:24.452671+00:00,2025-01-20 19:36:24.452732+00:00,678ea4e8f21bdf0c4e183a5c
778,2025-01-20 19:36:32.571530+00:00,2025-01-20 19:36:32.571591+00:00,678ea5b26fe984e175919976
779,2025-01-20 19:36:36.091197+00:00,2025-01-20 19:36:36.091257+00:00,678ea5ad2bb6c1ea33afdd8a
780,2025-01-20 19:36:36.976877+00:00,2025-01-20 19:36:36.976957+00:00,678ea5ba9160a5b070f04354
781,2025-01-20 19:36:37.952500+00:00,2025-01-20 19:36:37.952536+00:00,678ea5bc2e7f40eb9164f57f
782,2025-01-20 19:36:43.671615+00:00,2025-01-20 19:36:43.671677+00:00,678ea5c109870451dbf5ce37
783,2025-01-20 19:36:47.610251+00:00,2025-01-20 19:36:47.610315+00:00,678ea5c67e980f5537471947
784,2025-01-20 19:36:48.028307+00:00,2025-01-20 19:36:48.028371+00:00,678ea5c7e042d4908f469bff
785,2025-01-20 19:36:51.884440+00:00,2025-01-20 19:36:51.884504+00:00,678ea5c9bf059367a142cf5f
786,2025-01-20 19:36:53.938167+00:00,2025-01-20 19:36:53.938211+00:00,678ea5bf88a47beccf43ec39
787,2025-01-20 19:37:03.999528+00:00,2025-01-20 19:37:03.999590+00:00,678ea5ae12606d62a7afdde7
788,2025-01-20 19:37:13.049473+00:00,2025-01-20 19:37:13.049533+00:00,678ea5d5f25651bb67482867
789,2025-01-20 19:37:16.884184+00:00,2025-01-20 19:37:16.884247+00:00,678ea5e2de6af4c1f36e7d9c
790,2025-01-20 19:37:23.660761+00:00,2025-01-20 19:37:23.660821+00:00,678ea5e8b1fda743a0e7edba
791,2025-01-20 19:37:26.776475+00:00,2025-01-20 19:37:26.776510+00:00,678ea5ecbf059367a142cf6a
792,2025-01-20 19:37:27.080080+00:00,2025-01-20 19:37:27.080142+00:00,678ea5e114abe56dba7a24dd
793,2025-01-20 19:37:29.299174+00:00,2025-01-20 19:37:29.299236+00:00,678ea5f176c0e642fbb26f8e
794,2025-01-20 19:37:38.515521+00:00,2025-01-20 19:37:38.515555+00:00,678ea5f8f9023cbe6d54b11e
795,2025-01-20 19:37:43.851255+00:00,2025-01-20 19:37:43.851318+00:00,678ea5ff4fe31b090b183b59
796,2025-01-20 19:37:45.452660+00:00,2025-01-20 19:37:45.452721+00:00,678ea601b27edf6923344eb2
797,2025-01-20 19:37:49.477653+00:00,2025-01-20 19:37:49.477715+00:00,678ea601907b7159a94fc420
798,2025-01-20 19:37:50.448781+00:00,2025-01-20 19:37:50.448842+00:00,678ea6024fe31b090b183b5b
799,2025-01-20 19:37:51.199516+00:00,2025-01-20 19:37:51.199577+00:00,678ea603cfdbf69ca2f73e90
800,2025-01-20 19:37:51.436220+00:00,2025-01-20 19:37:51.436281+00:00,678ea5f902d6b233b228ee12
801,2025-01-20 19:37:53.705205+00:00,2025-01-20 19:37:53.705267+00:00,678ea5dca4729f81d4fe9df3
802,2025-01-20 19:37:53.709310+00:00,2025-01-20 19:37:53.709341+00:00,678ea609216a7d4ee10ec1dc
803,2025-01-20 19:38:06.390525+00:00,2025-01-20 19:38:06.390585+00:00,678ea6142bcaef94e52b279a
804,2025-01-20 19:38:13.328862+00:00,2025-01-20 19:38:13.328936+00:00,678ea5a1422c9b43bcee510d
805,2025-01-20 19:38:22.952078+00:00,2025-01-20 19:38:22.952138+00:00,678ea61b9fd7ed1eece535af
806,2025-01-20 19:38:23.342845+00:00,2025-01-20 19:38:23.342924+00:00,678ea6278b07f071b0319d22
807,2025-01-20 19:38:28.859203+00:00,2025-01-20 19:38:28.859262+00:00,678ea62a0d16cd256864f5b5
808,2025-01-20 19:38:34.172517+00:00,2025-01-20 19:38:34.172580+00:00,678ea612f26d470227042d68
809,2025-01-20 19:38:34.405221+00:00,2025-01-20 19:38:34.405282+00:00,678ea6205e75a6b84e5b9c8f
810,2025-01-20 19:38:47.545798+00:00,2025-01-20 19:38:47.545859+00:00,678ea62da3e55282aa438e05
811,2025-01-20 19:38:47.998031+00:00,2025-01-20 19:38:47.998092+00:00,678ea63c9121c2427ee6edc6
812,2025-01-20 19:38:51.137999+00:00,2025-01-20 19:38:51.138059+00:00,678ea639a013bbf3d3bed870
813,2025-01-20 19:38:51.580088+00:00,2025-01-20 19:38:51.580151+00:00,678ea641494f69ac210999e8
814,2025-01-20 19:38:57.642849+00:00,2025-01-20 19:38:57.642926+00:00,678ea646e397c41eb2eefc81
815,2025-01-20 19:39:02.716539+00:00,2025-01-20 19:39:02.716601+00:00,678ea51d6c46dc2b97321d46
816,2025-01-20 19:39:21.347533+00:00,2025-01-20 19:39:21.347594+00:00,678ea65ec007657b77cf77b3
817,2025-01-20 19:39:24.291405+00:00,2025-01-20 19:39:24.291466+00:00,678ea65fd3913aa85d7bc1f8
818,2025-01-20 19:39:24.610588+00:00,2025-01-20 19:39:24.610650+00:00,678ea65c1f0a02b2388f5095
819,2025-01-20 19:39:29.855376+00:00,2025-01-20 19:39:29.855420+00:00,678ea6675e75a6b84e5b9ca0
820,2025-01-20 19:39:30.302517+00:00,2025-01-20 19:39:30.302579+00:00,678ea66888fc91839edd1b72
821,2025-01-20 19:39:38.313168+00:00,2025-01-20 19:39:38.313229+00:00,678ea67249313ea8667d90ab
822,2025-01-20 19:39:42.158221+00:00,2025-01-20 19:39:42.158280+00:00,678ea6771e881331899fdd67
823,2025-01-20 19:39:46.892089+00:00,2025-01-20 19:39:46.892150+00:00,678ea66d1e35c17c75bb225b
824,2025-01-20 19:39:51.682334+00:00,2025-01-20 19:39:51.682395+00:00,678ea67b104b99b8ab39d370
825,2025-01-20 19:39:51.894392+00:00,2025-01-20 19:39:51.894453+00:00,678ea67e92dd091b80c5a179
826,2025-01-20 19:39:56.670031+00:00,2025-01-20 19:39:56.670083+00:00,678ea67c615702546045b5a6
827,2025-01-20 19:39:57.512304+00:00,2025-01-20 19:39:57.512364+00:00,678ea68484426080ec7d9186
828,2025-01-20 19:39:58.848597+00:00,2025-01-20 19:39:58.848659+00:00,678ea5c5f96d3c5baecbbdbe
829,2025-01-20 19:40:08.807380+00:00,2025-01-20 19:40:08.807413+00:00,678ea68a37f276f466ee4d4d
830,2025-01-20 19:40:11.293792+00:00,2025-01-20 19:40:11.293854+00:00,678ea691556e5036fae39c12
831,2025-01-20 19:40:19.096244+00:00,2025-01-20 19:40:19.096301+00:00,678ea6979b5e49e753ee4db5
832,2025-01-20 19:40:37.066116+00:00,2025-01-20 19:40:37.066178+00:00,678ea6aabee05f077cf6330a
833,2025-01-20 19:40:42.008164+00:00,2025-01-20 19:40:42.008227+00:00,678ea6b19aa21e44378d6b4b
834,2025-01-20 19:40:46.227642+00:00,2025-01-20 19:40:46.227704+00:00,678ea6ab9121c2427ee6edf1
835,2025-01-20 19:40:50.130086+00:00,2025-01-20 19:40:50.130148+00:00,678ea6b59693124570e39c09
836,2025-01-20 19:40:50.770218+00:00,2025-01-20 19:40:50.770251+00:00,678ea6b79f6fcb4632fa8402
837,2025-01-20 19:40:50.778099+00:00,2025-01-20 19:40:50.778130+00:00,678ea6b41f0a02b2388f50a9
838,2025-01-20 19:40:54.101042+00:00,2025-01-20 19:40:54.101103+00:00,678ea6b7a1db6880de47b71a
839,2025-01-20 19:40:54.704560+00:00,2025-01-20 19:40:54.704622+00:00,678ea6b6bf059367a142cfb4
840,2025-01-20 19:41:01.832221+00:00,2025-01-20 19:41:01.832281+00:00,678ea6c3778631a64e469db3
841,2025-01-20 19:41:04.275548+00:00,2025-01-20 19:41:04.275591+00:00,678ea6c8cf10e208ca3c38c4
842,2025-01-20 19:41:10.146840+00:00,2025-01-20 19:41:10.146914+00:00,678ea6b98a77d4b2a147b68b
843,2025-01-20 19:41:14.790908+00:00,2025-01-20 19:41:14.790968+00:00,678ea6cc7c709da1979f16f3
844,2025-01-20 19:41:16.749726+00:00,2025-01-20 19:41:16.749766+00:00,678ea6d3fb2df5d0322d9089
845,2025-01-20 19:41:17.341063+00:00,2025-01-20 19:41:17.341123+00:00,678ea6d77821842d604910da
846,2025-01-20 19:41:19.782805+00:00,2025-01-20 19:41:19.782866+00:00,678ea6d2533d1e840b482798
847,2025-01-20 19:41:22.363465+00:00,2025-01-20 19:41:22.363527+00:00,678ea6d35675025f8bd7588e
848,2025-01-20 19:41:23.747308+00:00,2025-01-20 19:41:23.747367+00:00,678ea6d4950b06c05125a4e0
849,2025-01-20 19:41:30.845226+00:00,2025-01-20 19:41:30.845287+00:00,678ea6e29e089a0d50e81a60
850,2025-01-20 19:41:34.006468+00:00,2025-01-20 19:41:34.006526+00:00,678ea6d5c5874b30a10fb77a
851,2025-01-20 19:41:34.183266+00:00,2025-01-20 19:41:34.183325+00:00,678ea6e37a9d97bac296b222
852,2025-01-20 19:41:35.043987+00:00,2025-01-20 19:41:35.044051+00:00,678ea6e7cdfc26ac6e8d6a40
853,2025-01-20 19:41:38.912958+00:00,2025-01-20 19:41:38.913019+00:00,678ea6e9500e23aa5c45b51f
854,2025-01-20 19:41:53.040148+00:00,2025-01-20 19:41:53.040208+00:00,678ea6f3615702546045b5cc
855,2025-01-20 19:42:03.210200+00:00,2025-01-20 19:42:03.210263+00:00,678ea700a094ea0ba1319cb9
856,2025-01-20 19:42:08.598658+00:00,2025-01-20 19:42:08.598719+00:00,678ea7049b477e985a7ec507
857,2025-01-20 19:42:12.220387+00:00,2025-01-20 19:42:12.220450+00:00,678ea708ee703955e2bc655a
858,2025-01-20 19:42:12.882099+00:00,2025-01-20 19:42:12.882137+00:00,678ea7024e0884a88b76d59e
859,2025-01-20 19:42:13.297248+00:00,2025-01-20 19:42:13.297311+00:00,678ea6fca013bbf3d3bed8a5
860,2025-01-20 19:42:14.380190+00:00,2025-01-20 19:42:14.380253+00:00,678ea70b533d1e840b4827a8
861,2025-01-20 19:42:23.210802+00:00,2025-01-20 19:42:23.210863+00:00,678ea715fb2df5d0322d90a0
862,2025-01-20 19:42:24.558529+00:00,2025-01-20 19:42:24.558589+00:00,678ea7189b5e49e753ee4dce
863,2025-01-20 19:42:27.007830+00:00,2025-01-20 19:42:27.007907+00:00,678ea655f21bdf0c4e183ab7
864,2025-01-20 19:42:28.873243+00:00,2025-01-20 19:42:28.873303+00:00,678ea706f26d470227042d9e
865,2025-01-20 19:42:32.785626+00:00,2025-01-20 19:42:32.785688+00:00,678ea702b7fb33e78f4be1b1
866,2025-01-20 19:42:35.022133+00:00,2025-01-20 19:42:35.022195+00:00,678ea70a104b99b8ab39d397
868,2025-01-20 19:42:41.925411+00:00,2025-01-20 19:42:41.925449+00:00,678ea72a759d282badd7573c
867,2025-01-20 19:42:41.926310+00:00,2025-01-20 19:42:41.926373+00:00,678ea718169692eabdd0a335
869,2025-01-20 19:42:46.161586+00:00,2025-01-20 19:42:46.161646+00:00,678ea72be22e7fe79c307e6d
870,2025-01-20 19:42:46.511057+00:00,2025-01-20 19:42:46.511119+00:00,678ea72584426080ec7d91bc
871,2025-01-20 19:42:53.035240+00:00,2025-01-20 19:42:53.035301+00:00,678ea734539b26dc92f74043
872,2025-01-20 19:42:54.374473+00:00,2025-01-20 19:42:54.374535+00:00,678ea72e84426080ec7d91c1
873,2025-01-20 19:42:59.972770+00:00,2025-01-20 19:42:59.972830+00:00,678ea6b0e1dd84e16ce7f12f
874,2025-01-20 19:43:00.300962+00:00,2025-01-20 19:43:00.301005+00:00,678ea739556e5036fae39c4b
875,2025-01-20 19:43:01.587746+00:00,2025-01-20 19:43:01.587807+00:00,678ea737f26d470227042da6
876,2025-01-20 19:43:04.271518+00:00,2025-01-20 19:43:04.271573+00:00,678ea73d6597d0b1379f16ba
877,2025-01-20 19:43:10.345225+00:00,2025-01-20 19:43:10.345281+00:00,678ea743c5512612b396b366
878,2025-01-20 19:43:14.270787+00:00,2025-01-20 19:43:14.270817+00:00,678ea747857420685a668fc0
879,2025-01-20 19:43:14.279337+00:00,2025-01-20 19:43:14.279398+00:00,678ea746ffdceedbc23c384f
880,2025-01-20 19:43:16.753953+00:00,2025-01-20 19:43:16.754013+00:00,678ea74adbba557aeaf5cf5f
881,2025-01-20 19:43:17.486053+00:00,2025-01-20 19:43:17.486112+00:00,678ea74ac5874b30a10fb7a9
882,2025-01-20 19:43:19.003705+00:00,2025-01-20 19:43:19.003765+00:00,678ea749295396d5038a60e8
883,2025-01-20 19:43:22.273420+00:00,2025-01-20 19:43:22.273482+00:00,678ea74dffdceedbc23c3853
884,2025-01-20 19:43:37.116434+00:00,2025-01-20 19:43:37.116494+00:00,678ea68fffdceedbc23c381d
886,2025-01-20 19:43:39.100414+00:00,2025-01-20 19:43:39.100473+00:00,678ea75cd6b3dd972c0fb824
885,2025-01-20 19:43:39.103823+00:00,2025-01-20 19:43:39.103900+00:00,678ea761a094ea0ba1319ccc
887,2025-01-20 19:43:41.716718+00:00,2025-01-20 19:43:41.716757+00:00,678ea6dc99a0cbf9b791996a
888,2025-01-20 19:43:41.717233+00:00,2025-01-20 19:43:41.717270+00:00,678ea763600763a3d1438dfb
889,2025-01-20 19:43:45.568151+00:00,2025-01-20 19:43:45.568214+00:00,678ea75c6dfa87ccc11aeb0d
890,2025-01-20 19:43:50.689189+00:00,2025-01-20 19:43:50.689249+00:00,678ea771081ea4975994e782
891,2025-01-20 19:43:52.924054+00:00,2025-01-20 19:43:52.924096+00:00,678ea76c3d49b4c31db7ac9e
892,2025-01-20 19:43:55.543285+00:00,2025-01-20 19:43:55.543327+00:00,678ea73750a9097df1307ec0
893,2025-01-20 19:43:57.518077+00:00,2025-01-20 19:43:57.518139+00:00,678ea7714fe31b090b183bd1
894,2025-01-20 19:43:57.783969+00:00,2025-01-20 19:43:57.784028+00:00,678ea774556e5036fae39c5d
895,2025-01-20 19:43:58.384320+00:00,2025-01-20 19:43:58.384382+00:00,678ea774e1dd84e16ce7f16f
896,2025-01-20 19:44:10.156774+00:00,2025-01-20 19:44:10.156834+00:00,678ea781b79431e58a099ad6
897,2025-01-20 19:44:16.257482+00:00,2025-01-20 19:44:16.257544+00:00,678ea77cc4742cab1963ead9
898,2025-01-20 19:44:23.185033+00:00,2025-01-20 19:44:23.185094+00:00,678ea78e26d6c1e193322889
899,2025-01-20 19:44:23.812006+00:00,2025-01-20 19:44:23.812066+00:00,678ea77d2737232e6076d71b
900,2025-01-20 19:44:24.094115+00:00,2025-01-20 19:44:24.094177+00:00,678ea78f3ff49f101d800979
901,2025-01-20 19:44:26.688698+00:00,2025-01-20 19:44:26.688757+00:00,678ea7812e7f40eb9164f61e
902,2025-01-20 19:44:34.016306+00:00,2025-01-20 19:44:34.016366+00:00,678ea79a9e601e9675fd26ee
903,2025-01-20 19:44:34.264604+00:00,2025-01-20 19:44:34.264664+00:00,678ea79292dd091b80c5a1b6
904,2025-01-20 19:44:36.795022+00:00,2025-01-20 19:44:36.795084+00:00,678ea79c500e23aa5c45b564
905,2025-01-20 19:44:40.661781+00:00,2025-01-20 19:44:40.661842+00:00,678ea7a09b477e985a7ec534
906,2025-01-20 19:44:41.473435+00:00,2025-01-20 19:44:41.473496+00:00,678ea79900cbabcd818f51da
907,2025-01-20 19:44:44.407464+00:00,2025-01-20 19:44:44.407523+00:00,678ea7a3184dc0d4d950a0f8
908,2025-01-20 19:44:46.223417+00:00,2025-01-20 19:44:46.223477+00:00,678ea7a7158ce500a0f4fe38
909,2025-01-20 19:44:56.637476+00:00,2025-01-20 19:44:56.637540+00:00,678ea7b0d3913aa85d7bc259
910,2025-01-20 19:44:57.006154+00:00,2025-01-20 19:44:57.006216+00:00,678ea7a8e26f0aec1e491007
911,2025-01-20 19:44:59.395844+00:00,2025-01-20 19:44:59.395920+00:00,678ea5ca4f7c711a9db7abdd
912,2025-01-20 19:45:14.428749+00:00,2025-01-20 19:45:14.428809+00:00,678ea796a3cc0f89a15b7fa6
913,2025-01-20 19:45:18.513277+00:00,2025-01-20 19:45:18.513338+00:00,678ea752d4c8a5bfa4304707
914,2025-01-20 19:45:22.677758+00:00,2025-01-20 19:45:22.677819+00:00,678ea7c6b21d638d49bb223c
915,2025-01-20 19:45:39.110857+00:00,2025-01-20 19:45:39.110934+00:00,678ea7d1539b26dc92f7407e
916,2025-01-20 19:45:46.428425+00:00,2025-01-20 19:45:46.428484+00:00,678ea7de0fbf76b58f0cbad3
917,2025-01-20 19:45:49.360478+00:00,2025-01-20 19:45:49.360537+00:00,678ea7d2494f69ac21099a66
918,2025-01-20 19:45:53.236519+00:00,2025-01-20 19:45:53.236577+00:00,678ea7e3200f983070f044b6
919,2025-01-20 19:45:55.083517+00:00,2025-01-20 19:45:55.083578+00:00,678ea7e18a77d4b2a147b6f0
920,2025-01-20 19:45:59.215571+00:00,2025-01-20 19:45:59.215634+00:00,678ea7ea9b477e985a7ec551
921,2025-01-20 19:46:05.766984+00:00,2025-01-20 19:46:05.767046+00:00,678ea7e0b1fda743a0e7ee5a
922,2025-01-20 19:46:10.081482+00:00,2025-01-20 19:46:10.081541+00:00,678ea7f3d44f9b10dad1b175
923,2025-01-20 19:46:14.230971+00:00,2025-01-20 19:46:14.231031+00:00,678ea7b4200f983070f044ac
924,2025-01-20 19:46:19.427956+00:00,2025-01-20 19:46:19.428018+00:00,678ea80376c0e642fbb2703c
925,2025-01-20 19:46:21.597678+00:00,2025-01-20 19:46:21.597740+00:00,678ea802c6c7879d007bc384
926,2025-01-20 19:46:30.137528+00:00,2025-01-20 19:46:30.137588+00:00,678ea80aa9b4151da68009af
927,2025-01-20 19:46:42.362796+00:00,2025-01-20 19:46:42.362858+00:00,678ea813778631a64e469e0d
928,2025-01-20 19:46:43.706664+00:00,2025-01-20 19:46:43.706724+00:00,678ea818857420685a669038
929,2025-01-20 19:46:47.814675+00:00,2025-01-20 19:46:47.814735+00:00,678ea81f778631a64e469e15
930,2025-01-20 19:46:48.878914+00:00,2025-01-20 19:46:48.878975+00:00,678ea81f8ac8cd03ef6e7dc1
931,2025-01-20 19:46:49.201245+00:00,2025-01-20 19:46:49.201306+00:00,678ea81e8b07f071b0319dd6
932,2025-01-20 19:46:54.546567+00:00,2025-01-20 19:46:54.546613+00:00,678ea81377503f48aa28eee8
933,2025-01-20 19:46:58.944675+00:00,2025-01-20 19:46:58.944737+00:00,678ea62037f276f466ee4d24
934,2025-01-20 19:47:00.738457+00:00,2025-01-20 19:47:00.738520+00:00,678ea8261e881331899fdde6
935,2025-01-20 19:47:05.717731+00:00,2025-01-20 19:47:05.717795+00:00,678ea812bee05f077cf63378
936,2025-01-20 19:47:11.772236+00:00,2025-01-20 19:47:11.772298+00:00,678ea826caac844a27b27050
937,2025-01-20 19:47:13.589703+00:00,2025-01-20 19:47:13.589764+00:00,678ea776c5874b30a10fb7bb
938,2025-01-20 19:47:21.371901+00:00,2025-01-20 19:47:21.371966+00:00,678ea83b500e23aa5c45b58b
939,2025-01-20 19:47:21.606553+00:00,2025-01-20 19:47:21.606615+00:00,678ea2d98b07f071b0319c1b
940,2025-01-20 19:47:23.379391+00:00,2025-01-20 19:47:23.379435+00:00,678ea83f26d6c1e1933228c6
941,2025-01-20 19:47:25.400710+00:00,2025-01-20 19:47:25.400769+00:00,678ea841bf059367a142d041
942,2025-01-20 19:47:34.321784+00:00,2025-01-20 19:47:34.321846+00:00,678ea8498a77d4b2a147b708
943,2025-01-20 19:47:51.316239+00:00,2025-01-20 19:47:51.316278+00:00,678ea85b158ce500a0f4fe74
944,2025-01-20 19:47:56.430586+00:00,2025-01-20 19:47:56.430650+00:00,678ea860b1fda743a0e7ee85
945,2025-01-20 19:47:57.600858+00:00,2025-01-20 19:47:57.600932+00:00,678ea85402d6b233b228eede
